prompt_id,condition_id,sentence_id,repetition_index,provider,model_id,sentence_type,expected_schema_primary,main_image_schema,literal_or_metaphorical,schema_present,provider_predicted_none,other_provider_votes
p_direct_schema_v2_abstention,c_temp_03_v1,s0032,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0032,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0032,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0032,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0033,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0033,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0057,0,openai,openai_gpt_5_4_mini,metaphorical_spatial,SOURCE_PATH_GOAL,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0057,0,anthropic,claude_sonnet_4_6,metaphorical_spatial,SOURCE_PATH_GOAL,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0057,0,google,gemini_2_5_flash,metaphorical_spatial,SOURCE_PATH_GOAL,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0057,1,openai,openai_gpt_5_4_mini,metaphorical_spatial,SOURCE_PATH_GOAL,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0057,1,anthropic,claude_sonnet_4_6,metaphorical_spatial,SOURCE_PATH_GOAL,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0057,1,google,gemini_2_5_flash,metaphorical_spatial,SOURCE_PATH_GOAL,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0058,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0058,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0063,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0063,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0065,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,VERTICALITY,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': True}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0065,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0065,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,VERTICALITY,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0065,1,google,gemini_2_5_flash,control_weak_schema,NONE,VERTICALITY,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0066,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0066,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0066,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0066,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0066,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0066,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0068,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0091,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0091,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0091,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0091,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0091,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0091,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0092,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0092,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0099,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0099,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0125,0,google,gemini_2_5_flash,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0125,1,google,gemini_2_5_flash,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0127,1,google,gemini_2_5_flash,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0129,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0129,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0129,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0129,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0129,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0129,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0130,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0130,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0130,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0130,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0130,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0130,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0132,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0134,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0134,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0134,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0134,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0134,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0134,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0158,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0158,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0158,0,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0158,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0158,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0158,1,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0161,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0161,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0161,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0161,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0161,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0161,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0164,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0164,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0165,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0165,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0165,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0165,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0165,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0165,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0167,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0167,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0167,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0192,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0194,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0197,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0197,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0197,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0197,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0197,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0197,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0199,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0199,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0199,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0199,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0199,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0199,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0200,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_03_v1,s0200,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0025,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0025,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0025,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0027,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0027,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0027,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0032,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0032,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0032,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0033,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0057,0,openai,openai_gpt_5_4_mini,metaphorical_spatial,SOURCE_PATH_GOAL,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0057,0,anthropic,claude_sonnet_4_6,metaphorical_spatial,SOURCE_PATH_GOAL,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0057,0,google,gemini_2_5_flash,metaphorical_spatial,SOURCE_PATH_GOAL,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0058,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0063,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0065,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,VERTICALITY,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': True}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0066,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0091,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0091,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0091,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0092,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0099,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0125,0,google,gemini_2_5_flash,control_weak_schema,NONE,VERTICALITY,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0129,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0129,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0129,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0130,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0130,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0130,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0134,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0134,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0134,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0158,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0158,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0158,0,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0161,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0161,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0161,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0164,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0165,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0165,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_direct_schema_v2_abstention,c_temp_0_v1,s0165,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
