provider,model_id,prompt_id,condition_id,sentence_id,n_repetitions,schema_unique_n,lm_unique_n,schema_present_unique_n,schema_stable,lm_stable,schema_present_stable,sentence_type,expected_schema_primary,condition_short
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0013,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0014,2,2,1,1,False,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0015,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0016,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0017,2,2,1,1,False,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0018,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0019,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0020,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0021,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0022,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0023,2,1,1,1,True,True,True,metaphorical_spatial,CONTAINER,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0024,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0025,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0026,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0027,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0028,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0029,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0030,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0031,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0032,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0033,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0034,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0035,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0036,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0037,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0038,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0039,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0040,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0041,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0042,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0043,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0044,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0045,2,1,1,1,True,True,True,literal_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0046,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0047,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0048,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0049,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0050,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0051,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0052,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0053,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0054,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0055,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0056,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0057,2,1,1,1,True,True,True,metaphorical_spatial,SOURCE_PATH_GOAL,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0058,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0059,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0060,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0061,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0062,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0063,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0064,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0065,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0066,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0067,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0068,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0069,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0070,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0071,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0072,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0073,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0074,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0075,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0076,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0077,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0078,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0079,2,1,1,1,True,True,True,literal_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0080,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0081,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0082,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0083,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0084,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0085,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0086,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0087,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0088,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0089,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0090,2,1,1,1,True,True,True,metaphorical_spatial,FORCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0091,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0092,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0093,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0094,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0095,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0096,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0097,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0098,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0099,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0100,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0101,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0102,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0103,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0104,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0105,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0106,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0107,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0108,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0109,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0110,2,2,1,1,False,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0111,2,1,1,1,True,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0112,2,2,1,1,False,True,True,literal_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0113,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0114,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0115,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0116,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0117,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0118,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0119,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0120,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0121,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0122,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0123,2,1,1,1,True,True,True,metaphorical_spatial,BLOCKAGE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0124,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0125,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0126,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0127,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0128,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0129,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0130,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0131,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0132,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0133,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0134,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0135,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0136,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0137,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0138,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0139,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0140,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0141,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0142,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0143,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0144,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0145,2,1,1,1,True,True,True,literal_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0146,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0147,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0148,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0149,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0150,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0151,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0152,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0153,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0154,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0155,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0156,2,1,1,1,True,True,True,metaphorical_spatial,VERTICALITY,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0157,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0158,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0159,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0160,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0161,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0162,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0163,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0164,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0165,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0166,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0167,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0168,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0169,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0170,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0171,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0172,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0173,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0174,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0175,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0176,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0177,2,1,1,1,True,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0178,2,2,1,1,False,True,True,literal_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0179,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0180,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0181,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0182,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0183,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0184,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0185,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0186,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0187,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0188,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0189,2,1,1,1,True,True,True,metaphorical_spatial,SUPPORT_BALANCE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0190,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
openai,openai_gpt_5_4_mini,p_structured_roles_v1,c_temp_03_v1,s0191,2,1,1,1,True,True,True,control_weak_schema,NONE,temp_03
